## Mon Oct 10 06:54:44 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ebxwf5mt --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ebxwf5mt --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_ebxwf5mt/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_136845433.1	1235794.C811_01746	8.29e-223	614.0	COG1032@1|root,COG1032@2|Bacteria,2H7AC@201174|Actinobacteria,4CW5N@84998|Coriobacteriia	84998|Coriobacteriia	C	PFAM Radical SAM superfamily	-	-	-	-	-	-	-	-	-	-	-	-	Radical_SAM
WP_136845434.1	1235794.C811_01747	1.23e-69	210.0	COG1733@1|root,COG1733@2|Bacteria,2IM83@201174|Actinobacteria,4CWFX@84998|Coriobacteriia	84998|Coriobacteriia	K	HxlR-like helix-turn-helix	-	-	-	-	-	-	-	-	-	-	-	-	HxlR
WP_136845438.1	1384484.AEQU_2214	4e-189	551.0	COG1122@1|root,COG1122@2|Bacteria,2GJ0M@201174|Actinobacteria,4CYKV@84998|Coriobacteriia	84998|Coriobacteriia	P	AAA domain, putative AbiEii toxin, Type IV TA system	-	-	-	ko:K16786,ko:K16787	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	ABC_tran
WP_136845439.1	742722.HMPREF9463_01084	6.13e-296	838.0	COG1132@1|root,COG1132@2|Bacteria,2GITR@201174|Actinobacteria,4CV3P@84998|Coriobacteriia	84998|Coriobacteriia	V	ABC transporter transmembrane region	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
WP_136845442.1	1384484.AEQU_1913	1.03e-67	219.0	COG0642@1|root,COG0642@2|Bacteria,2IANJ@201174|Actinobacteria,4CUD1@84998|Coriobacteriia	84998|Coriobacteriia	T	His Kinase A (phosphoacceptor) domain	-	-	-	-	-	-	-	-	-	-	-	-	HATPase_c,HisKA
WP_136845443.1	661087.HMPREF1008_00289	3.44e-130	381.0	COG2378@1|root,COG2378@2|Bacteria,2IAIA@201174|Actinobacteria,4CUBV@84998|Coriobacteriia	84998|Coriobacteriia	K	WYL domain	-	-	-	-	-	-	-	-	-	-	-	-	WYL
WP_136845444.1	1235794.C811_01260	3.66e-33	115.0	COG1476@1|root,COG1476@2|Bacteria,2HGHI@201174|Actinobacteria,4CWH9@84998|Coriobacteriia	84998|Coriobacteriia	K	Helix-turn-helix XRE-family like proteins	-	-	-	ko:K07729	-	-	-	-	ko00000,ko03000	-	-	-	HTH_3
WP_136845445.1	1121866.AUGK01000007_gene291	2.07e-49	165.0	2B48P@1|root,31WZW@2|Bacteria,2HYGY@201174|Actinobacteria,4CWN1@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_136845446.1	1235794.C811_00293	5.21e-228	653.0	COG0025@1|root,COG0025@2|Bacteria,2GIUT@201174|Actinobacteria,4CX04@84998|Coriobacteriia	84998|Coriobacteriia	P	Sodium/hydrogen exchanger family	-	-	-	ko:K03316	-	-	-	-	ko00000	2.A.36	-	-	Na_H_Exchanger
WP_136845447.1	1121866.AUGK01000005_gene1167	7.02e-90	271.0	COG3303@1|root,COG3303@2|Bacteria,2HUW7@201174|Actinobacteria,4CVUR@84998|Coriobacteriia	84998|Coriobacteriia	P	Cytochrome c3	-	-	-	-	-	-	-	-	-	-	-	-	Cytochrom_c3_2
WP_136845448.1	742818.HMPREF9451_00786	0.0	1053.0	COG1053@1|root,COG1053@2|Bacteria,2HUS7@201174|Actinobacteria,4CVIA@84998|Coriobacteriia	84998|Coriobacteriia	C	FAD binding domain	-	-	-	-	-	-	-	-	-	-	-	-	FAD_binding_2
WP_136845450.1	479437.Elen_2374	0.0	903.0	COG0243@1|root,COG0243@2|Bacteria,2GNYQ@201174|Actinobacteria,4CV7J@84998|Coriobacteriia	84998|Coriobacteriia	C	Belongs to the prokaryotic molybdopterin-containing oxidoreductase family	-	-	-	ko:K00183	-	-	-	-	ko00000	5.A.3	-	-	Molybdopterin,Molydop_binding
WP_136845452.1	742818.HMPREF9451_01728	1.15e-193	550.0	COG0270@1|root,COG0270@2|Bacteria,2I76N@201174|Actinobacteria,4CYNT@84998|Coriobacteriia	84998|Coriobacteriia	H	C-5 cytosine-specific DNA methylase	-	-	-	-	-	-	-	-	-	-	-	-	DNA_methylase
WP_136845453.1	1121866.AUGK01000006_gene967	1.53e-67	214.0	2EGCD@1|root,33A46@2|Bacteria,2ITCB@201174|Actinobacteria,4CW6W@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF4190,DUF4352,DUF5067
WP_136845455.1	1384484.AEQU_0037	3.81e-164	471.0	COG1476@1|root,COG1476@2|Bacteria,2IBHI@201174|Actinobacteria,4CU7Z@84998|Coriobacteriia	84998|Coriobacteriia	K	PFAM helix-turn-helix domain protein	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
WP_136845456.1	1235794.C811_01265	3.34e-226	639.0	COG0477@1|root,COG2814@2|Bacteria,2GIZX@201174|Actinobacteria,4CVI9@84998|Coriobacteriia	84998|Coriobacteriia	EGP	Major Facilitator Superfamily	-	-	-	ko:K18926	-	M00715	-	-	ko00000,ko00002,ko02000	2.A.1.3.30	-	-	MFS_1
WP_136845458.1	479437.Elen_0474	6.85e-10	65.5	COG0583@1|root,COG0583@2|Bacteria,2HW8M@201174|Actinobacteria,4CY4B@84998|Coriobacteriia	84998|Coriobacteriia	K	Bacterial regulatory helix-turn-helix protein, lysR family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1
WP_136845459.1	903814.ELI_1136	1.68e-116	352.0	COG1453@1|root,COG1453@2|Bacteria,1TQ5N@1239|Firmicutes,247SD@186801|Clostridia,25VAH@186806|Eubacteriaceae	186801|Clostridia	C	Aldo/keto reductase family	-	-	-	ko:K07079	-	-	-	-	ko00000	-	-	-	Aldo_ket_red,Fer4_17,Fer4_9
WP_136845460.1	1384484.AEQU_0546	3.48e-176	497.0	COG1052@1|root,COG1052@2|Bacteria,2I3KH@201174|Actinobacteria,4CYG8@84998|Coriobacteriia	84998|Coriobacteriia	C	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain	-	-	1.1.1.399,1.1.1.95	ko:K00058	ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230	M00020	R01513	RC00031	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	2-Hacid_dh,2-Hacid_dh_C
WP_136845462.1	445971.ANASTE_01654	3.9e-292	875.0	COG4932@1|root,COG4932@2|Bacteria,1V0EB@1239|Firmicutes,25BM2@186801|Clostridia,25ZR3@186806|Eubacteriaceae	186801|Clostridia	M	domain protein	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_136845466.1	552398.HMPREF0866_01010	1.03e-11	72.4	COG0583@1|root,COG0583@2|Bacteria,1V5TJ@1239|Firmicutes,24Q10@186801|Clostridia	186801|Clostridia	K	LysR substrate binding domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1,LysR_substrate
WP_136845467.1	500632.CLONEX_02756	2.9e-205	582.0	COG1012@1|root,COG1012@2|Bacteria,1TP4S@1239|Firmicutes,247W7@186801|Clostridia	186801|Clostridia	C	Belongs to the aldehyde dehydrogenase family	ywdH	-	1.2.1.3,1.2.99.10	ko:K00128,ko:K22445	ko00010,ko00053,ko00071,ko00280,ko00310,ko00330,ko00340,ko00380,ko00410,ko00561,ko00620,ko00625,ko00903,ko00981,ko01100,ko01110,ko01120,ko01130,map00010,map00053,map00071,map00280,map00310,map00330,map00340,map00380,map00410,map00561,map00620,map00625,map00903,map00981,map01100,map01110,map01120,map01130	M00135	R00264,R00631,R00710,R00904,R01752,R01986,R02549,R02678,R02940,R02957,R03283,R03869,R04065,R04506,R04903,R05050,R05237,R05238,R05286,R06366,R08146	RC00047,RC00071,RC00080,RC00186,RC00218,RC00242,RC00816,RC01500	ko00000,ko00001,ko00002,ko01000	-	-	-	Aldedh
WP_136845470.1	1121866.AUGK01000017_gene1941	8.4e-214	593.0	COG1924@1|root,COG1924@2|Bacteria,2I1VH@201174|Actinobacteria,4CUDW@84998|Coriobacteriia	84998|Coriobacteriia	I	BadF/BadG/BcrA/BcrD ATPase family	-	-	-	-	-	-	-	-	-	-	-	-	BcrAD_BadFG
WP_136845471.1	1384484.AEQU_0345	3.38e-134	392.0	COG3580@1|root,COG3580@2|Bacteria,2HUQY@201174|Actinobacteria,4CVEA@84998|Coriobacteriia	84998|Coriobacteriia	I	CoA enzyme activase uncharacterised domain (DUF2229)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2229
WP_136845473.1	1378168.N510_00188	6.96e-111	328.0	COG1307@1|root,COG1307@2|Bacteria,1V289@1239|Firmicutes	1239|Firmicutes	S	DegV family	degV1	-	-	-	-	-	-	-	-	-	-	-	DegV
WP_136845474.1	479437.Elen_1471	0.0	929.0	COG3855@1|root,COG3855@2|Bacteria,2HUEH@201174|Actinobacteria,4CUAD@84998|Coriobacteriia	84998|Coriobacteriia	G	Firmicute fructose-1,6-bisphosphatase	-	-	3.1.3.11	ko:K04041	ko00010,ko00030,ko00051,ko00680,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00030,map00051,map00680,map00710,map01100,map01110,map01120,map01130,map01200	M00003,M00165,M00167	R00762,R04780	RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	FBPase_2
WP_136845475.1	1384484.AEQU_2060	1.82e-88	265.0	COG1611@1|root,COG1611@2|Bacteria,2GMM1@201174|Actinobacteria,4CWP8@84998|Coriobacteriia	84998|Coriobacteriia	S	Possible lysine decarboxylase	-	-	3.2.2.10	ko:K06966	ko00230,ko00240,map00230,map00240	-	R00182,R00510	RC00063,RC00318	ko00000,ko00001,ko01000	-	-	-	Lysine_decarbox
WP_136845476.1	479437.Elen_2784	1.31e-109	318.0	COG1573@1|root,COG1573@2|Bacteria,2GMPT@201174|Actinobacteria,4CUM5@84998|Coriobacteriia	84998|Coriobacteriia	L	Uracil-DNA glycosylase, family 4	-	-	3.2.2.27	ko:K21929	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	UDG
WP_136845478.1	1034345.CAEM01000032_gene40	4.81e-80	241.0	COG0521@1|root,COG0521@2|Bacteria,2II28@201174|Actinobacteria,4CVVY@84998|Coriobacteriia	84998|Coriobacteriia	H	Molybdenum cofactor synthesis domain protein	-	-	-	-	-	-	-	-	-	-	-	-	MoCF_biosynth
WP_136845479.1	1235794.C811_01077	4.72e-97	296.0	COG0598@1|root,COG0598@2|Bacteria,2HT5S@201174|Actinobacteria,4CVPB@84998|Coriobacteriia	84998|Coriobacteriia	P	CorA-like Mg2+ transporter protein	-	-	-	ko:K03284	-	-	-	-	ko00000,ko02000	1.A.35.1,1.A.35.3	-	-	CorA
WP_136845480.1	479437.Elen_2781	1.66e-240	678.0	COG0493@1|root,COG0493@2|Bacteria,2GJ0A@201174|Actinobacteria,4CV7F@84998|Coriobacteriia	84998|Coriobacteriia	C	glutamate synthase (NADPH), homotetrameric	gltA	-	1.4.1.13,1.4.1.14	ko:K00266	ko00250,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00250,map00910,map01100,map01110,map01120,map01130,map01230	-	R00093,R00114,R00248	RC00006,RC00010,RC02799	ko00000,ko00001,ko01000	-	-	-	Fer4_20,Pyr_redox_2
WP_136845481.1	1384484.AEQU_1784	5.37e-256	709.0	COG0124@1|root,COG0124@2|Bacteria,2GIYJ@201174|Actinobacteria,4CV2W@84998|Coriobacteriia	84998|Coriobacteriia	J	histidyl-tRNA synthetase	hisS	-	6.1.1.21	ko:K01892	ko00970,map00970	M00359,M00360	R03655	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	HGTP_anticodon,tRNA-synt_2b,tRNA-synt_His
WP_136845482.1	1235794.C811_01109	4.03e-134	380.0	COG2316@1|root,COG2316@2|Bacteria,2GSXZ@201174|Actinobacteria,4CUAV@84998|Coriobacteriia	84998|Coriobacteriia	S	HDIG domain protein	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_136845483.1	1384484.AEQU_1573	7.67e-59	186.0	COG0589@1|root,COG0589@2|Bacteria,2HVKB@201174|Actinobacteria,4CX0N@84998|Coriobacteriia	84998|Coriobacteriia	T	Universal stress protein family	-	-	-	-	-	-	-	-	-	-	-	-	Usp
WP_136845484.1	1121866.AUGK01000009_gene751	8.04e-199	566.0	COG0477@1|root,COG2814@2|Bacteria,2I8HS@201174|Actinobacteria,4CVB9@84998|Coriobacteriia	84998|Coriobacteriia	EGP	Sugar (and other) transporter	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1,Sugar_tr
WP_136845487.1	1235794.C811_01083	7.85e-286	783.0	COG0148@1|root,COG0148@2|Bacteria,2GJAY@201174|Actinobacteria,4CU81@84998|Coriobacteriia	84998|Coriobacteriia	H	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis	eno	-	4.2.1.11	ko:K01689	ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066	M00001,M00002,M00003,M00346,M00394	R00658	RC00349	ko00000,ko00001,ko00002,ko01000,ko03019,ko04147	-	-	-	Enolase_C,Enolase_N
WP_136845488.1	479437.Elen_0514	5.17e-104	327.0	COG2197@1|root,COG2197@2|Bacteria,2HVT2@201174|Actinobacteria,4CXEH@84998|Coriobacteriia	84998|Coriobacteriia	KT	helix_turn_helix, Lux Regulon	-	-	-	-	-	-	-	-	-	-	-	-	GerE
WP_136845489.1	479437.Elen_0515	0.0	1634.0	COG0243@1|root,COG0243@2|Bacteria,2GNYQ@201174|Actinobacteria,4CXJJ@84998|Coriobacteriia	84998|Coriobacteriia	C	Molybdopterin oxidoreductase Fe4S4 domain	-	-	-	-	-	-	-	-	-	-	-	-	Molybdop_Fe4S4,Molybdopterin,Molydop_binding
WP_136845490.1	479437.Elen_0516	3.8e-134	383.0	COG0437@1|root,COG0437@2|Bacteria,2I2DV@201174|Actinobacteria	201174|Actinobacteria	C	PFAM 4Fe-4S ferredoxin, iron-sulfur binding domain protein	-	-	-	ko:K00184	-	-	-	-	ko00000	5.A.3	-	-	Fer4_11,Fer4_3,Fer4_7,NrfD
WP_136845492.1	1384484.AEQU_0412	2.67e-146	426.0	COG0053@1|root,COG0053@2|Bacteria,2HUJR@201174|Actinobacteria,4CUYX@84998|Coriobacteriia	84998|Coriobacteriia	P	TIGRFAM cation diffusion facilitator family transporter	-	-	-	-	-	-	-	-	-	-	-	-	Cation_efflux,ZT_dimer
WP_136845493.1	1235794.C811_02013	7.8e-165	479.0	COG0577@1|root,COG0577@2|Bacteria,2HUDV@201174|Actinobacteria,4CU7C@84998|Coriobacteriia	84998|Coriobacteriia	V	FtsX-like permease family	-	-	-	-	-	-	-	-	-	-	-	-	FtsX
WP_136845494.1	1384484.AEQU_2082	1.44e-104	307.0	COG0546@1|root,COG0546@2|Bacteria,2I9FC@201174|Actinobacteria,4CVWZ@84998|Coriobacteriia	84998|Coriobacteriia	S	IA, variant 3	-	-	3.6.1.1	ko:K06019	ko00190,map00190	-	-	-	ko00000,ko00001,ko01000	-	-	-	HAD_2
WP_136845495.1	556268.OFAG_01067	7.16e-193	573.0	COG0642@1|root,COG0784@1|root,COG0642@2|Bacteria,COG0784@2|Bacteria,COG2205@2|Bacteria,1NRP8@1224|Proteobacteria,2VGZQ@28216|Betaproteobacteria	28216|Betaproteobacteria	T	Histidine kinase	-	-	-	-	-	-	-	-	-	-	-	-	CHASE,HATPase_c,HisKA,Hpt,PAS,PAS_3,PAS_4,PAS_9,Response_reg,dCache_1
WP_136845496.1	1384484.AEQU_2032	2.67e-63	198.0	COG1970@1|root,COG1970@2|Bacteria,2IRSG@201174|Actinobacteria,4CW1K@84998|Coriobacteriia	84998|Coriobacteriia	M	Channel that opens in response to stretch forces in the membrane lipid bilayer. May participate in the regulation of osmotic pressure changes within the cell	mscL	-	-	ko:K03282	-	-	-	-	ko00000,ko02000	1.A.22.1	-	-	MscL
WP_136845497.1	1384484.AEQU_0649	4.59e-122	355.0	COG1134@1|root,COG1134@2|Bacteria,2GIVF@201174|Actinobacteria,4CUBN@84998|Coriobacteriia	84998|Coriobacteriia	GM	ABC transporter	-	-	3.6.3.40	ko:K01990,ko:K09693	ko02010,map02010	M00251,M00254	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1,3.A.1.104	-	-	ABC_tran
WP_136845498.1	1384484.AEQU_0647	6.06e-100	308.0	COG1887@1|root,COG1887@2|Bacteria,2GMXY@201174|Actinobacteria,4CWBI@84998|Coriobacteriia	84998|Coriobacteriia	M	CDP-glycerol poly(Glycerophosphate) glycerophosphotransferase	-	-	-	-	-	-	-	-	-	-	-	-	Glyphos_transf
WP_136845499.1	471855.Shel_14570	7e-85	258.0	COG1211@1|root,COG1211@2|Bacteria	2|Bacteria	I	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity	ispD	GO:0003674,GO:0003824,GO:0016740,GO:0016772,GO:0016779,GO:0050518,GO:0070567	2.7.7.40,2.7.7.60,4.6.1.12	ko:K00991,ko:K12506,ko:K21030	ko00040,ko00900,ko01100,ko01110,ko01130,map00040,map00900,map01100,map01110,map01130	M00096	R02921,R05633,R05637	RC00002,RC01440	ko00000,ko00001,ko00002,ko01000	-	-	-	IspD
WP_136845500.1	649764.HMPREF0762_01745	3.18e-97	301.0	COG1063@1|root,COG1063@2|Bacteria,2GKC7@201174|Actinobacteria,4CW6T@84998|Coriobacteriia	84998|Coriobacteriia	C	COGs COG1063 Threonine dehydrogenase and related Zn-dependent dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	ADH_N,ADH_zinc_N
WP_136845501.1	592026.GCWU0000282_000072	1.2e-97	291.0	COG1211@1|root,COG1211@2|Bacteria,1V3M7@1239|Firmicutes,248E6@186801|Clostridia	186801|Clostridia	I	Catalyzes the formation of 4-diphosphocytidyl-2-C- methyl-D-erythritol from CTP and 2-C-methyl-D-erythritol 4- phosphate (MEP)	-	-	2.7.7.40,2.7.7.60	ko:K00991,ko:K21030	ko00040,ko00900,ko01100,ko01110,ko01130,map00040,map00900,map01100,map01110,map01130	M00096	R02921,R05633	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	IspD,adh_short
WP_136845502.1	1232447.BAHW02000008_gene236	4.72e-142	412.0	COG1063@1|root,COG1063@2|Bacteria,1TQSR@1239|Firmicutes,248KM@186801|Clostridia	186801|Clostridia	C	Catalyzes the NADPH dependent reduction of D-ribulose 5- phosphate to D-ribitol 5-phosphate	-	-	1.1.1.405	ko:K05352	ko00040,ko01100,map00040,map01100	-	R01525	RC00089	ko00000,ko00001,ko01000	-	-	-	ADH_N,ADH_zinc_N,Glu_dehyd_C
WP_136845503.1	471855.Shel_14550	1.69e-182	523.0	COG4573@1|root,COG4573@2|Bacteria,2IAVH@201174|Actinobacteria	201174|Actinobacteria	G	Tagatose 6 phosphate kinase	-	-	-	ko:K16371	ko00052,ko01100,map00052,map01100	-	R01069	RC00438,RC00439	ko00000,ko00001	-	-	-	Tagatose_6_P_K
WP_136845504.1	1437600.JDUI01000002_gene1438	5.48e-111	348.0	COG1887@1|root,COG1887@2|Bacteria,2I9SV@201174|Actinobacteria,4D24D@85004|Bifidobacteriales	201174|Actinobacteria	M	CDP-Glycerol:Poly(glycerophosphate) glycerophosphotransferase	-	-	2.7.8.14,2.7.8.47	ko:K18704	-	-	R11614,R11621	-	ko00000,ko01000	-	-	-	Glyphos_transf
WP_136845505.1	1121926.AXWO01000018_gene2511	1.01e-42	165.0	COG1216@1|root,COG1216@2|Bacteria,2GJZ6@201174|Actinobacteria	201174|Actinobacteria	M	PFAM Glycosyl transferase family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
WP_136845508.1	871963.Desdi_1641	1.39e-15	73.9	2ERG0@1|root,33J1J@2|Bacteria,1VK5G@1239|Firmicutes,24WJ2@186801|Clostridia	186801|Clostridia	S	GtrA-like protein	-	-	-	-	-	-	-	-	-	-	-	-	GtrA
WP_136845511.1	1121866.AUGK01000005_gene1093	0.0	907.0	COG1086@1|root,COG1086@2|Bacteria,2GIXM@201174|Actinobacteria,4CV1C@84998|Coriobacteriia	84998|Coriobacteriia	GM	Polysaccharide biosynthesis protein	-	-	-	-	-	-	-	-	-	-	-	-	CoA_binding_3,Polysacc_synt_2
WP_136845512.1	435591.BDI_0427	9.56e-235	654.0	COG0399@1|root,COG0399@2|Bacteria,4NFAI@976|Bacteroidetes,2FN8X@200643|Bacteroidia,22XBZ@171551|Porphyromonadaceae	976|Bacteroidetes	E	Belongs to the DegT DnrJ EryC1 family	-	-	-	-	-	-	-	-	-	-	-	-	DegT_DnrJ_EryC1
WP_136845514.1	1121098.HMPREF1534_02073	1.1e-135	396.0	COG0451@1|root,COG0451@2|Bacteria,4P8CQ@976|Bacteroidetes,2FRKV@200643|Bacteroidia,4AMQ2@815|Bacteroidaceae	976|Bacteroidetes	GM	GDP-mannose 4,6 dehydratase	-	-	-	-	-	-	-	-	-	-	-	-	Epimerase
WP_136845515.1	1280668.ATVT01000009_gene447	1.94e-122	361.0	COG3919@1|root,COG3919@2|Bacteria,1UJVP@1239|Firmicutes,25FB9@186801|Clostridia,4BW0C@830|Butyrivibrio	186801|Clostridia	S	ATP-grasp domain	-	-	6.3.5.5	ko:K01955	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R00256,R00575,R01395,R10948,R10949	RC00002,RC00010,RC00043,RC02750,RC02798,RC03314	ko00000,ko00001,ko00002,ko01000	-	-	-	ATP-grasp_3
WP_136845516.1	903814.ELI_2700	2.64e-116	349.0	COG0438@1|root,COG0707@1|root,COG0438@2|Bacteria,COG0707@2|Bacteria,1UBE1@1239|Firmicutes,24AMR@186801|Clostridia	186801|Clostridia	M	Glycosyl transferase 4-like	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_4_2,Glycos_transf_1
WP_136845517.1	1280676.AUJO01000008_gene1871	8.44e-230	642.0	COG0677@1|root,COG0677@2|Bacteria,1TPXY@1239|Firmicutes,248NW@186801|Clostridia,4BXSE@830|Butyrivibrio	186801|Clostridia	M	UDP binding domain	-	-	-	ko:K02474	ko00520,map00520	-	R06894	RC00291	ko00000,ko00001,ko01000,ko01005	-	-	-	UDPG_MGDP_dh,UDPG_MGDP_dh_C,UDPG_MGDP_dh_N
WP_136845518.1	1280679.ATVX01000005_gene1147	6.41e-192	537.0	COG0451@1|root,COG0451@2|Bacteria,1V34Y@1239|Firmicutes,25EDZ@186801|Clostridia,4BW3Q@830|Butyrivibrio	186801|Clostridia	M	NmrA-like family	-	-	5.1.3.2,5.1.3.20,5.1.3.7	ko:K01784,ko:K02473,ko:K03274	ko00052,ko00520,ko00540,ko01100,map00052,map00520,map00540,map01100	M00064,M00361,M00362,M00632	R00291,R00418,R02984,R05176	RC00289,RC01291	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	Epimerase,GDP_Man_Dehyd
WP_136845520.1	1410616.JHXE01000009_gene486	1.12e-185	523.0	COG1086@1|root,COG1086@2|Bacteria,1TPTC@1239|Firmicutes,247YC@186801|Clostridia,3NH02@46205|Pseudobutyrivibrio	186801|Clostridia	M	Polysaccharide biosynthesis protein C-terminal	capD	-	5.1.3.2	ko:K17716	ko00052,ko00520,ko01100,map00052,map00520,map01100	M00362	R00291	RC00289	ko00000,ko00001,ko00002,ko01000	-	-	-	Polysacc_syn_2C,Polysacc_synt_2
WP_136845522.1	357809.Cphy_3500	1.01e-102	312.0	COG1216@1|root,COG1216@2|Bacteria,1V5CT@1239|Firmicutes,24SY4@186801|Clostridia	186801|Clostridia	S	Glycosyl transferase, family 2	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_136845525.1	445975.COLSTE_00975	2.09e-183	522.0	COG0451@1|root,COG1898@1|root,COG0451@2|Bacteria,COG1898@2|Bacteria,2HJI9@201174|Actinobacteria	201174|Actinobacteria	GM	NAD dependent epimerase dehydratase family	-	-	1.1.1.367	ko:K19068	-	-	-	-	ko00000,ko01000	-	-	-	Epimerase
WP_136845528.1	1384484.AEQU_0692	1.37e-305	840.0	COG1696@1|root,COG1696@2|Bacteria,2GM6Z@201174|Actinobacteria,4CVF4@84998|Coriobacteriia	84998|Coriobacteriia	M	MBOAT, membrane-bound O-acyltransferase family	-	-	-	ko:K19294	-	-	-	-	ko00000	-	-	-	MBOAT
WP_136845532.1	1235794.C811_02026	2.03e-252	703.0	COG2865@1|root,COG3177@1|root,COG2865@2|Bacteria,COG3177@2|Bacteria,2GP7C@201174|Actinobacteria,4CVKH@84998|Coriobacteriia	84998|Coriobacteriia	K	Putative DNA-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	AlbA_2,HATPase_c_4
WP_136845534.1	479437.Elen_0747	9.75e-191	535.0	COG0464@1|root,COG0464@2|Bacteria,2GN05@201174|Actinobacteria	201174|Actinobacteria	O	ATPase family associated with various cellular activities (AAA)	-	-	-	-	-	-	-	-	-	-	-	-	AAA
WP_136845535.1	479437.Elen_0748	0.0	1192.0	COG1404@1|root,COG1404@2|Bacteria,2HVT3@201174|Actinobacteria	201174|Actinobacteria	O	Subtilase family	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S8
WP_136845536.1	1235794.C811_01973	1.25e-21	86.3	2B2C6@1|root,31UWI@2|Bacteria,2HWA9@201174|Actinobacteria,4CY6A@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_136845537.1	1121866.AUGK01000002_gene1588	3.3e-68	218.0	2EUQ0@1|root,33N5S@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_136845538.1	545696.HOLDEFILI_01135	5.05e-13	69.7	COG3935@1|root,COG3935@2|Bacteria,1TPPF@1239|Firmicutes	1239|Firmicutes	L	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	DnaB_2,HTH_36,Phg_2220_C
WP_136845539.1	556261.HMPREF0240_03784	2.4e-57	215.0	COG1657@1|root,COG3757@1|root,COG1657@2|Bacteria,COG3757@2|Bacteria,1V38V@1239|Firmicutes	1239|Firmicutes	M	Glycosyl hydrolase, family 25	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_25,SLH
